from,to,cost
191,74,965.6608287846085
74,254,751.2878352758289
254,74,751.2878352758289
74,327,561.6056077329556
327,74,561.6056077329556
75,113,757.4650017588006
113,75,757.4650017588006
75,136,741.0363176268656
136,75,741.0363176268656
75,170,612.4009085729822
170,75,612.4009085729822
75,171,578.9005331022246
171,75,578.9005331022246
75,203,825.885108524799
203,75,825.885108524799
75,279,515.4171557643973
279,75,515.4171557643973
75,284,690.4412609586605
284,75,690.4412609586605
75,304,586.5494112529518
304,75,586.5494112529518
75,320,372.62012389979236
320,75,372.62012389979236
76,98,678.8920290246376
98,76,678.8920290246376
76,105,879.230848391896
105,76,879.230848391896
76,131,803.597202104172
131,76,803.597202104172
76,169,873.340845443106
169,76,873.340845443106
76,179,710.1176155240056
179,76,710.1176155240056
76,198,317.7308847977874
198,76,317.7308847977874
76,213,486.9089032484408
213,76,486.9089032484408
76,323,385.801299611053
323,76,385.801299611053
77,91,759.5469480336019
91,77,759.5469480336019
77,152,540.0765537561949
152,77,540.0765537561949
77,158,270.32598868601764
158,77,270.32598868601764
77,260,363.5161256549044
260,77,363.5161256549044
77,263,436.053832711696
263,77,436.053832711696
77,359,491.0266612611035
359,77,491.0266612611035
77,378,746.4882051185616
378,77,746.4882051185616
77,566,355.8012384517453
566,77,355.8012384517453
78,178,149.820515768426
178,78,149.820515768426
78,261,353.78907888568256
261,78,353.78907888568256
79,84,313.28204462178775
84,79,313.28204462178775
79,98,621.7129603107863
98,79,621.7129603107863
79,157,181.09312115558674
157,79,181.09312115558674
79,172,309.153731011756
172,79,309.153731011756
79,173,470.50134199044857
173,79,470.50134199044857
80,169,535.5862402781769
169,80,535.5862402781769
80,198,895.7197495867765
198,80,895.7197495867765
80,336,674.9114664151072
336,80,674.9114664151072
81,99,531.0041292242622
99,81,531.0041292242622
81,203,606.2397523255214
203,81,606.2397523255214
81,204,332.3753471714923
204,81,332.3753471714923
81,205,770.444595668126
205,81,770.444595668126
81,292,940.0899767190721
292,81,940.0899767190721
81,308,671.1665671917497
308,81,671.1665671917497
82,104,794.5784241913707
104,82,794.5784241913707
82,112,790.3776692081994
112,82,790.3776692081994
82,126,322.56474099549337
126,82,322.56474099549337
82,128,480.4248689824202
128,82,480.4248689824202
82,129,758.6495129366833
129,82,758.6495129366833
82,160,994.3615926359737
160,82,994.3615926359737
82,265,618.3131473905311
265,82,618.3131473905311
82,266,699.4676822087298
266,82,699.4676822087298
83,89,921.2890330741259
89,83,921.2890330741259
83,90,595.1287571782902
90,83,595.1287571782902
83,329,985.8029420288533
329,83,985.8029420288533
83,332,1694.300307084801
332,83,1694.300307084801
83,333,1357.6973775473732
333,83,1357.6973775473732
83,388,1467.655182241595
388,83,1467.655182241595
83,389,1035.4658287093018
389,83,1035.4658287093018
83,390,1381.622637265753
390,83,1381.622637265753
83,392,428.0603223721089
392,83,428.0603223721089
83,393,1658.0738778536006
393,83,1658.0738778536006
84,98,355.367667357208
98,84,355.367667357208
84,157,482.35316116524575
157,84,482.35316116524575
84,179,462.29308759231714
179,84,462.29308759231714
84,213,573.2598154586018
213,84,573.2598154586018
85,151,504.86876308846666
151,85,504.86876308846666
85,234,515.3739522982878
234,85,515.3739522982878
85,315,865.7569607025133
315,85,865.7569607025133
85,318,882.0733515990535
318,85,882.0733515990535
85,565,971.8949207549302
565,85,971.8949207549302
86,147,430.0400383258338
147,86,430.0400383258338
86,264,341.2041351035095
264,86,341.2041351035095
87,127,351.62289159629296
127,87,351.62289159629296
87,156,770.1245351117872
156,87,770.1245351117872
87,177,665.5667855355737
177,87,665.5667855355737
87,192,707.8351946542995
192,87,707.8351946542995
88,119,203.60807163346064
119,88,203.60807163346064
88,147,277.4940020685578
147,88,277.4940020685578
88,164,457.7484176933689
164,88,457.7484176933689
88,193,437.15761967621853
193,88,437.15761967621853
89,90,1136.1318803228837
90,89,1136.1318803228837
89,329,838.135374562053
329,89,838.135374562053
89,332,1086.9435230180532
332,89,1086.9435230180532
89,388,1356.3414793883742
388,89,1356.3414793883742
89,389,1271.074792632864
389,89,1271.074792632864
89,392,1270.1508990318039
392,89,1270.1508990318039
90,329,679.7806822685943
329,90,679.7806822685943
90,332,1478.3837153573832
332,90,1478.3837153573832
90,333,780.095934088314
333,90,780.095934088314
90,389,1629.3693444831936
389,90,1629.3693444831936
90,392,922.2866217175456
392,90,922.2866217175456
91,94,473.0325806151806
94,91,473.0325806151806
91,152,339.10623046646424
152,91,339.10623046646424
91,158,629.2822216721943
158,91,629.2822216721943
91,378,181.6785867846639
378,91,181.6785867846639
92,96,387.4429522618761
96,92,387.4429522618761
92,125,195.7158314399947
125,92,195.7158314399947
92,130,577.4232577004494
130,92,577.4232577004494
92,144,298.7939692692965
144,92,298.7939692692965
92,155,547.1856562616362
155,92,547.1856562616362
92,156,580.7226840261937
156,92,580.7226840261937
92,314,208.64423689608896
314,92,208.64423689608896
93,95,645.9243253947183
95,93,645.9243253947183
93,120,477.66321282284935
120,93,477.66321282284935
93,157,541.0996172767799
157,93,541.0996172767799
93,172,463.8146727255148
172,93,463.8146727255148
93,173,348.61162589786704
173,93,348.61162589786704
93,179,569.1336302047455
179,93,569.1336302047455
94,95,421.4843967886382
95,94,421.4843967886382
94,152,648.1942853842205
152,94,648.1942853842205
94,220,363.6733635703958
220,94,363.6733635703958
94,259,774.4059083584946
259,94,774.4059083584946
94,378,618.9116924582639
378,94,618.9116924582639
95,120,343.3039813392088
120,95,343.3039813392088
95,220,337.24476965826574
220,95,337.24476965826574
96,111,508.5763998891103
111,96,508.5763998891103
96,144,344.2646048543777
144,96,344.2646048543777
96,164,423.2848581211454
164,96,423.2848581211454
96,180,400.7434035995146
180,96,400.7434035995146
96,193,662.2261367428307
193,96,662.2261367428307
96,314,313.60708721555073
314,96,313.60708721555073
97,119,610.3940668470707
119,97,610.3940668470707
97,193,305.97616298671176
193,97,305.97616298671176
97,314,655.4235157239287
314,97,655.4235157239287
97,563,400.30415616784495
563,97,400.30415616784495
98,120,662.973895355767
120,98,662.973895355767
98,179,197.72776218288232
179,98,197.72776218288232
98,198,773.019785463016
198,98,773.019785463016
98,213,218.0242331856074
213,98,218.0242331856074
99,129,767.0335596553958
129,99,767.0335596553958
99,203,390.995566538288
203,99,390.995566538288
99,204,589.0200517817306
204,99,589.0200517817306
99,205,326.10288073573787
205,99,326.10288073573787
99,265,702.0074705976665
265,99,702.0074705976665
99,304,369.1907685418783
304,99,369.1907685418783
100,148,413.5381503519886
148,100,413.5381503519886
100,207,790.5879983609506
207,100,790.5879983609506
100,212,680.4273877680705
212,100,680.4273877680705
100,219,538.9466091834375
219,100,538.9466091834375
100,233,771.2483820113102
233,100,771.2483820113102
100,235,535.2717826799991
235,100,535.2717826799991
100,276,786.578801583357
276,100,786.578801583357
100,280,795.5002022658406
280,100,795.5002022658406
100,281,491.64933327723753
281,100,491.64933327723753
101,103,436.3385680466472
103,101,436.3385680466472
101,136,666.748354554442
136,101,666.748354554442
101,139,424.56142601859943
139,101,424.56142601859943
101,206,642.438403080316
206,101,642.438403080316
101,273,733.5352286494048
273,101,733.5352286494048
101,277,726.959183675602
277,101,726.959183675602
101,309,421.19604311239306
309,101,421.19604311239306
102,141,566.8955416054815
141,102,566.8955416054815
102,142,865.9481153240614
142,102,865.9481153240614
102,143,592.6396664109792
143,102,592.6396664109792
102,168,437.873799523403
168,102,437.873799523403
102,194,713.7706608413334
194,102,713.7706608413334
102,200,797.2408656855199
200,102,797.2408656855199
102,202,719.4372976270453
202,102,719.4372976270453
102,238,872.6050375293745
238,102,872.6050375293745
102,286,456.5963851388739
286,102,456.5963851388739
102,287,912.4804665106091
287,102,912.4804665106091
102,467,1030.7469769885554
467,102,1030.7469769885554
103,138,891.6342577354707
138,103,891.6342577354707
103,139,612.2018980906626
139,103,612.2018980906626
103,206,484.24076508739574
206,103,484.24076508739574
103,273,627.7524080084368
273,103,627.7524080084368
103,276,514.8132032806858
276,103,514.8132032806858
103,277,788.6231774986176
277,103,788.6231774986176
103,280,807.3619865611128
280,103,807.3619865611128
103,309,799.1206328637849
309,103,799.1206328637849
104,112,561.133505601606
112,104,561.133505601606
104,126,585.4436418985821
126,104,585.4436418985821
104,215,636.3951208966656
215,104,636.3951208966656
104,246,983.1853439766429
246,104,983.1853439766429
104,266,342.9425500088079
266,104,342.9425500088079
104,268,608.3367280318129
268,104,608.3367280318129
104,278,703.5396359780913
278,104,703.5396359780913
105,131,939.4062009345317
131,105,939.4062009345317
105,169,1003.6024464477338
169,105,1003.6024464477338
105,195,1020.300246790638
195,105,1020.300246790638
105,196,773.7567073786856
196,105,773.7567073786856
105,198,877.3579026899519
198,105,877.3579026899519
105,254,632.315322098372
254,105,632.315322098372
105,262,602.4962124424529
262,105,602.4962124424529
105,323,581.7924207878382
323,105,581.7924207878382
106,118,485.9059024698766
118,106,485.9059024698766
106,153,884.1080217616186
153,106,884.1080217616186
106,161,489.80047816878096
161,106,489.80047816878096
106,190,851.7430317518761
190,106,851.7430317518761
106,199,391.942952080336
199,106,391.942952080336
106,250,766.8674981780389
250,106,766.8674981780389
107,226,1143.7838099543965
226,107,1143.7838099543965
107,227,956.2810916206344
227,107,956.2810916206344
107,231,1101.0681789971154
231,107,1101.0681789971154
107,245,775.2609227734273
245,107,775.2609227734273
107,299,492.53511777084515
299,107,492.53511777084515
107,322,1058.2758286212427
322,107,1058.2758286212427
107,377,1395.183871122367
377,107,1395.183871122367
107,380,396.97124576959624
380,107,396.97124576959624
107,381,285.9994699305093
381,107,285.9994699305093
107,382,948.2876440899871
382,107,948.2876440899871
107,383,470.9984727174726
383,107,470.9984727174726
107,388,1317.0839340823388
388,107,1317.0839340823388
108,131,988.7515263623542
131,108,988.7515263623542
108,196,720.2727600110509
196,108,720.2727600110509
108,240,479.67451125050934
240,108,479.67451125050934
108,294,676.9434316903188
294,108,676.9434316903188
108,297,1024.5481568530552
297,108,1024.5481568530552
108,319,418.1254916577291
319,108,418.1254916577291
108,348,1187.8839071747593
348,108,1187.8839071747593
108,349,1090.4217824151294
349,108,1090.4217824151294
108,350,505.9873327541745
350,108,505.9873327541745
108,398,1337.460850132217
398,108,1337.460850132217
109,168,728.451830874802
168,109,728.451830874802
109,202,439.8528333126792
202,109,439.8528333126792
109,237,1326.4618260363409
237,109,1326.4618260363409
109,238,508.8260158377823
238,109,508.8260158377823
109,239,1169.6484679310913
239,109,1169.6484679310913
109,267,851.3316005460043
267,109,851.3316005460043
109,464,1076.9975574015189
464,109,1076.9975574015189
109,465,446.2623261086624
465,109,446.2623261086624
109,467,683.9394774811427
467,109,683.9394774811427
109,469,1252.5893061095362
469,109,1252.5893061095362
109,470,693.0847000718036
470,109,693.0847000718036
109,474,1168.0236117006486
474,109,1168.0236117006486
110,115,1207.9356273622789
115,110,1207.9356273622789
110,150,650.3069424282227
150,110,650.3069424282227
110,184,797.7935397979352
184,110,797.7935397979352
110,186,659.4827709735197
186,110,659.4827709735197
110,189,825.6215124197281
189,110,825.6215124197281
110,252,1365.9235719790959
252,110,1365.9235719790959
110,258,1067.2296736080257
258,110,1067.2296736080257
110,398,1474.4254029908655
398,110,1474.4254029908655
111,164,480.32641659067673
164,111,480.32641659067673
111,175,349.38623482735073
175,111,349.38623482735073
111,177,354.9430066497594
177,111,354.9430066497594
111,180,108.74984148689553
180,111,108.74984148689553
111,243,482.5767766905327
243,111,482.5767766905327
112,126,467.9908631679491
126,112,467.9908631679491
112,163,737.2064830087104
163,112,737.2064830087104
112,246,426.08321237495574
246,112,426.08321237495574
112,266,225.27304738614512
266,112,225.27304738614512
112,268,630.7978098172274
268,112,630.7978098172274
112,278,444.16868386513175
278,112,444.16868386513175
113,129,620.9298671613138
129,113,620.9298671613138
113,205,664.6752613891821
205,113,664.6752613891821
113,279,490.45362069721295
279,113,490.45362069721295
113,304,614.6396318331518
304,113,614.6396318331518
113,317,649.6858624604495
317,113,649.6858624604495
113,326,360.36731624871993
326,113,360.36731624871993
114,116,838.8186510215936
116,114,838.8186510215936
114,166,371.83642423827735
166,114,371.83642423827735
114,195,506.7026529346779
195,114,506.7026529346779
114,262,813.8664018324663
262,114,813.8664018324663
114,327,784.376897342749
327,114,784.376897342749
114,343,830.0380579067131
343,114,830.0380579067131
114,345,1147.2206468172087
345,114,1147.2206468172087
115,122,915.8216343931931
122,115,915.8216343931931
115,150,1492.675267969125
150,115,1492.675267969125
115,154,669.9493459015
154,115,669.9493459015
115,186,598.351925841817
186,115,598.351925841817
115,189,551.3757372840292
189,115,551.3757372840292
115,251,579.3285308027589
251,115,579.3285308027589
115,252,947.8579847205574
252,115,947.8579847205574
116,142,888.8918569083152
142,116,888.8918569083152
116,166,467.18858155911454
166,116,467.18858155911454
116,191,761.7927929964526
191,116,761.7927929964526
116,282,855.7505049858286
282,116,855.7505049858286
116,343,966.056494163339
343,116,966.056494163339
117,137,566.8588077984472
137,117,566.8588077984472
117,138,381.14480118981936
138,117,381.14480118981936
117,145,916.0459761101805
145,117,916.0459761101805
117,146,1138.880089177131
146,117,1138.880089177131
117,206,788.5428907634345
206,117,788.5428907634345
117,208,847.8256523751971
208,117,847.8256523751971
117,209,605.7176474060108
209,117,605.7176474060108
117,210,490.9955559647151
210,117,490.9955559647151
117,229,383.42800508257943
229,117,383.42800508257943
117,285,1031.890542028366
285,117,1031.890542028366
117,296,779.5049728250799
296,117,779.5049728250799
118,132,860.7232644732242
132,118,860.7232644732242
118,161,888.0777956526489
161,118,888.0777956526489
118,174,926.091608149191
174,118,926.091608149191
118,190,735.8991837742566
190,118,735.8991837742566
118,199,860.0721993669732
199,118,860.0721993669732
118,366,787.9508401680442
366,118,787.9508401680442
119,147,447.02081697741943
147,119,447.02081697741943
119,164,565.6883142750786
164,119,565.6883142750786
119,193,355.8764686755312
193,119,355.8764686755312
120,179,465.94963060359555
179,120,465.94963060359555
120,213,597.6389614934327
213,120,597.6389614934327
120,220,678.4365974830216
220,120,678.4365974830216
121,123,1023.499485492261
123,121,1023.499485492261
121,153,669.0754481058385
153,121,669.0754481058385
121,154,637.3570033246108
154,121,637.3570033246108
121,183,414.68620220605953
183,121,414.68620220605953
121,187,731.4276414618956
187,121,731.4276414618956
121,188,1139.1483375954494
188,121,1139.1483375954494
121,190,689.5605331209291
190,121,689.5605331209291
122,123,571.8489217860619
123,122,571.8489217860619
122,251,422.0025797764398
251,122,422.0025797764398
122,252,790.9119883290963
252,122,790.9119883290963
122,259,819.0366859191648
259,122,819.0366859191648
123,153,980.3162013134033
153,123,980.3162013134033
123,154,844.3326205784442
154,123,844.3326205784442
123,183,671.8332369111479
183,123,671.8332369111479
123,251,476.9657148224722
251,123,476.9657148224722
123,259,432.2212383966269
259,123,432.2212383966269
124,165,538.1280176200546
165,124,538.1280176200546
124,215,204.9871486064031
215,124,204.9871486064031
124,268,528.5182880583556
268,124,528.5182880583556
124,308,798.0839704125673
308,124,798.0839704125673
124,334,263.54402089367056
334,124,263.54402089367056
124,335,528.4194468153555
335,124,528.4194468153555
124,336,877.8259850394327
336,124,877.8259850394327
125,144,486.59135500595823
144,125,486.59135500595823
125,155,414.3783345304906
155,125,414.3783345304906
125,159,459.3945794992774
159,125,459.3945794992774
125,314,282.52959341960354
314,125,282.52959341960354
126,128,802.9536951962599
128,126,802.9536951962599
126,246,781.4829353943193
246,126,781.4829353943193
126,265,802.4823078707979
265,126,802.4823078707979
126,266,395.4363094472837
266,126,395.4363094472837
127,130,564.960175760144
130,127,564.960175760144
127,156,418.62556155004546
156,127,418.62556155004546
127,177,559.3414519219292
177,127,559.3414519219292
127,192,398.0918891117799
192,127,398.0918891117799
128,129,436.21516271155076
129,128,436.21516271155076
128,160,807.9907779582253
160,128,807.9907779582253
128,205,859.1594348766104
205,128,859.1594348766104
128,265,606.5300881343085
265,128,606.5300881343085
128,290,410.48071628396474
290,128,410.48071628396474
129,205,441.0790241808758
205,129,441.0790241808758
129,265,416.90368125845885
265,129,416.90368125845885
129,290,619.7945137469494
290,129,619.7945137469494
129,304,801.3285188267333
304,129,801.3285188267333
130,144,455.7103081695069
144,130,455.7103081695069
130,155,632.2638281659963
155,130,632.2638281659963
130,156,186.9792323418494
156,130,186.9792323418494
130,192,464.34026334400596
192,130,464.34026334400596
131,196,1135.6573201013225
196,131,1135.6573201013225
131,240,967.9486526674186
240,131,967.9486526674186
131,297,641.6295934566568
297,131,641.6295934566568
131,323,547.220162458194
323,131,547.220162458194
131,350,594.3417395362623
350,131,594.3417395362623
132,135,1422.9360123018553
135,132,1422.9360123018553
132,174,576.3387010385933
174,132,576.3387010385933
132,216,607.8751585195473
216,132,607.8751585195473
132,249,762.8825268537407
249,132,762.8825268537407
132,341,984.2226626009141
341,132,984.2226626009141
132,366,1126.6410606865657
366,132,1126.6410606865657
133,134,653.3523349546492
134,133,653.3523349546492
133,135,1518.3601617649229
135,133,1518.3601617649229
133,167,420.15918066160907
167,133,420.15918066160907
133,174,780.9434419202651
174,133,780.9434419202651
133,216,1093.248718520291
216,133,1093.248718520291
133,242,1030.4822217517906
242,133,1030.4822217517906
133,249,562.1988037386036
249,133,562.1988037386036
133,312,744.6773226702047
312,133,744.6773226702047
133,367,896.4566672142937
367,133,896.4566672142937
133,368,498.43393883848364
368,133,498.43393883848364
133,369,707.7481185979526
369,133,707.7481185979526
133,371,1304.5676490352319
371,133,1304.5676490352319
134,135,901.466233590807
135,134,901.466233590807
134,167,856.7748443959557
167,134,856.7748443959557
134,216,798.9893755006652
216,134,798.9893755006652
134,242,392.24069309992984
242,134,392.24069309992984
134,249,545.8715718677254
249,134,545.8715718677254
134,312,391.6121394658682
312,134,391.6121394658682
134,370,857.2169350133134
370,134,857.2169350133134
135,216,824.855767572473
216,135,824.855767572473
135,242,511.9056793527252
242,135,511.9056793527252
135,249,1130.344097811482
249,135,1130.344097811482
135,312,1139.3983332323432
312,135,1139.3983332323432
135,370,811.1257740557149
370,135,811.1257740557149
136,137,566.0613370791001
137,136,566.0613370791001
136,170,970.0069835148362
170,136,970.0069835148362
136,171,582.4728493148929
171,136,582.4728493148929
136,206,836.2151163145173
206,136,836.2151163145173
136,279,556.0665722329159
279,136,556.0665722329159
136,296,607.0836195959829
296,136,607.0836195959829
136,320,372.3221039302623
320,136,372.3221039302623
137,138,418.09997864131554
138,137,418.09997864131554
137,149,869.2297286776142
149,137,869.2297286776142
137,171,774.418610353213
171,137,774.418610353213
137,206,592.1667012472777
206,137,592.1667012472777
137,229,516.877578983881
229,137,516.877578983881
137,296,399.9485366244344
296,137,399.9485366244344
137,320,851.2329889248159
320,137,851.2329889248159
138,206,407.5031931567803
206,138,407.5031931567803
138,209,472.8840572745775
209,138,472.8840572745775
138,210,732.7481675040665
210,138,732.7481675040665
138,229,626.1342721922267
229,138,626.1342721922267
138,296,787.2134173383538
296,138,787.2134173383538
139,140,888.9638613873266
140,139,888.9638613873266
139,201,606.2740465776943
201,139,606.2740465776943
139,273,436.8952504795968
273,139,436.8952504795968
139,276,806.117983555945
276,139,806.117983555945
139,277,315.89038494633303
277,139,315.89038494633303
139,309,335.9844131394646
309,139,335.9844131394646
139,311,838.4084903366189
311,139,838.4084903366189
140,201,645.4407252959761
201,140,645.4407252959761
140,273,811.6605484663008
273,140,811.6605484663008
140,277,615.2151302550482
277,140,615.2151302550482
140,301,616.2228546926897
301,140,616.2228546926897
140,306,445.3907946449418
306,140,445.3907946449418
140,311,497.7894483529126
311,140,497.7894483529126
140,317,949.2051803732572
317,140,949.2051803732572
141,142,652.2553575942337
142,141,652.2553575942337
141,143,714.1692013442137
143,141,714.1692013442137
141,194,283.79664985347364
194,141,283.79664985347364
141,200,502.30775683962645
200,141,502.30775683962645
141,286,583.4457471543972
286,141,583.4457471543972
141,287,880.2286960640463
287,141,880.2286960640463
142,143,433.15805244644224
143,142,433.15805244644224
142,194,395.6628116799172
194,142,395.6628116799172
142,197,1097.2427492517568
197,142,1097.2427492517568
142,253,984.3562520030404
253,142,984.3562520030404
142,282,556.0971106259401
282,142,556.0971106259401
142,343,1042.9621115119744
343,142,1042.9621115119744
142,564,1219.279791506606
564,142,1219.279791506606
143,168,815.5455001434327
168,143,815.5455001434327
143,194,602.7619027138951
194,143,602.7619027138951
143,197,1061.1137606506109
197,143,1061.1137606506109
143,253,632.6297638939386
253,143,632.6297638939386
143,282,870.4652249862561
282,143,870.4652249862561
144,156,367.502487918743
156,144,367.502487918743
144,192,305.90658515497245
192,144,305.90658515497245
144,314,424.67789015534703
314,144,424.67789015534703
145,146,441.5802256176452
146,145,441.5802256176452
145,208,524.881766118352
208,145,524.881766118352
145,210,1033.3462348264973
210,145,1033.3462348264973
145,229,712.7991632317874
229,145,712.7991632317874
145,237,809.0169558846325
237,145,809.0169558846325
145,285,842.3677647970522
285,145,842.3677647970522
145,456,992.3764935165578
456,145,992.3764935165578
146,149,846.7754815959504
149,146,846.7754815959504
146,208,965.4195811774913
208,146,965.4195811774913
146,229,810.2175331417488
229,146,810.2175331417488
146,237,619.7681612711503
237,146,619.7681612711503
146,296,988.5572536309694
296,146,988.5572536309694
146,468,879.4002627938752
468,146,879.4002627938752
148,207,490.9217277095562
207,148,490.9217277095562
148,209,879.6152563199654
209,148,879.6152563199654
148,219,551.1668346141456
219,148,551.1668346141456
148,235,792.655097154206
235,148,792.655097154206
148,269,814.679682535473
269,148,814.679682535473
148,281,894.7681728674787
281,148,894.7681728674787
148,295,571.4890790188371
295,148,571.4890790188371
148,324,788.0132657873412
324,148,788.0132657873412
149,170,449.01528400296445
170,149,449.01528400296445
149,171,380.09760035372096
171,149,380.09760035372096
149,229,813.6347636058392
229,149,813.6347636058392
149,284,979.9999504781019
284,149,979.9999504781019
149,296,469.46295358352336
296,149,469.46295358352336
149,320,788.9030236011774
320,149,788.9030236011774
149,468,842.9701798278861
468,149,842.9701798278861
150,184,954.1639867750591
184,150,954.1639867750591
150,186,1123.4728737935175
186,150,1123.4728737935175
150,189,956.0240025620749
189,150,956.0240025620749
150,258,788.5060272169893
258,150,788.5060272169893
150,339,1387.301943618595
339,150,1387.301943618595
150,410,1160.9699916906548
410,150,1160.9699916906548
151,161,888.1633707313127
161,151,888.1633707313127
151,234,429.53822761840814
234,151,429.53822761840814
151,250,697.8597060959708
250,151,697.8597060959708
151,315,801.2853995462649
315,151,801.2853995462649
151,318,1381.7081602019507
318,151,1381.7081602019507
152,158,538.1161139612523
158,152,538.1161139612523
152,173,547.5722006091902
173,152,547.5722006091902
152,378,453.7392485680045
378,152,453.7392485680045
153,183,454.2201764182978
183,153,454.2201764182978
153,190,936.7970830127268
190,153,936.7970830127268
153,199,589.3338072337775
199,153,589.3338072337775
153,259,928.3184727909226
259,153,928.3184727909226
154,183,701.2276573336472
183,154,701.2276573336472
154,186,1249.0925629317676
186,154,1249.0925629317676
154,187,1070.9409097086566
187,154,1070.9409097086566
154,189,985.9101929737675
189,154,985.9101929737675
154,251,712.4345502243037
251,154,712.4345502243037
155,159,306.1114930695464
159,155,306.1114930695464
155,163,508.7101796787431
163,155,508.7101796787431
155,165,558.3006825838374
165,155,558.3006825838374
156,192,284.1549916492576
192,156,284.1549916492576
157,172,136.61300696208616
172,157,136.61300696208616
157,173,315.40358919047037
173,157,315.40358919047037
158,359,272.15511540973546
359,158,272.15511540973546
158,378,558.7130797515646
378,158,558.7130797515646
158,566,544.2940116103221
566,158,544.2940116103221
159,163,585.1096191493237
163,159,585.1096191493237
159,165,253.43732861274643
165,159,253.43732861274643
159,246,1040.9745453413032
246,159,1040.9745453413032
159,268,510.1741711677942
268,159,510.1741711677942
159,278,558.4980713387934
278,159,558.4980713387934
160,201,1187.6701367393007
201,160,1187.6701367393007
160,290,674.9484048543085
290,160,674.9484048543085
160,301,861.6407213711946
301,160,861.6407213711946
160,306,841.6005085371605
306,160,841.6005085371605
160,317,1079.278239803623
317,160,1079.278239803623
161,199,525.3382374866952
199,161,525.3382374866952
161,250,282.44493219038117
250,161,282.44493219038117
161,315,683.1592078720329
315,161,683.1592078720329
161,341,744.6106499383843
341,161,744.6106499383843
162,167,1295.9824743232396
167,162,1295.9824743232396
162,181,1413.2167583740704
181,162,1413.2167583740704
162,182,462.0909412383101
182,162,462.0909412383101
162,244,751.4039102075059
244,162,751.4039102075059
162,248,1040.6106037865263
248,162,1040.6106037865263
162,312,992.9753991944849
312,162,992.9753991944849
162,370,1144.5053766926571
370,162,1144.5053766926571
162,371,864.7580011638379
371,162,864.7580011638379
162,374,709.6858096638183
374,162,709.6858096638183
163,165,765.8425866503857
165,163,765.8425866503857
163,246,550.309327179345
246,163,550.309327179345
163,268,697.4882391121312
268,163,697.4882391121312
163,278,442.92820490748846
278,163,442.92820490748846
164,180,431.20026285995414
180,164,431.20026285995414
164,193,435.8738391896588
193,164,435.8738391896588
165,215,440.6184366632507
215,165,440.6184366632507
165,268,391.649711910053
268,165,391.649711910053
165,278,579.6730415628743
278,165,579.6730415628743
166,191,919.8873192440719
191,166,919.8873192440719
166,195,878.1450085538382
195,166,878.1450085538382
166,262,1145.102188870104
262,166,1145.102188870104
166,282,932.8906026084037
282,166,932.8906026084037
166,327,857.9909871667427
327,166,857.9909871667427
166,343,780.5093441843833
343,166,780.5093441843833
167,182,1128.9973105952934
182,167,1128.9973105952934
167,242,1246.1980205374819
242,167,1246.1980205374819
167,249,962.188833489308
249,167,962.188833489308
167,312,733.8842856813558
312,167,733.8842856813558
167,367,1086.470499913914
367,167,1086.470499913914
167,368,564.1836410071883
368,167,564.1836410071883
167,369,466.8829357766165
369,167,466.8829357766165
167,371,892.6871838038287
371,167,892.6871838038287
168,202,304.78537301984704
202,168,304.78537301984704
168,238,463.6210819793015
238,168,463.6210819793015
168,253,943.4176869942285
253,168,943.4176869942285
168,286,740.9765041849355
286,168,740.9765041849355
168,287,1149.8909928693777
287,168,1149.8909928693777
168,467,785.4734024716468
467,168,785.4734024716468
168,470,862.2789520901435
470,168,862.2789520901435
169,198,562.245440199713
198,169,562.245440199713
169,254,655.5578939289425
254,169,655.5578939289425
169,262,1120.2880523058873
262,169,1120.2880523058873
169,327,877.2422002257728
327,169,877.2422002257728
170,171,413.4484334870926
171,170,413.4484334870926
170,284,535.5629966628999
284,170,535.5629966628999
170,296,807.9129776822554
296,170,807.9129776822554
170,320,689.6436351206198
320,170,689.6436351206198
170,468,892.6240827825034
468,170,892.6240827825034
171,279,833.9097473886526
279,171,833.9097473886526
171,284,889.9371786891865
284,171,889.9371786891865
171,296,456.84050554289615
296,171,456.84050554289615
171,320,409.0298037079694
320,171,409.0298037079694
172,173,183.83409455831105
173,172,183.83409455831105
172,263,459.525860651844
263,172,459.525860651844
172,264,364.7930058577774
264,172,364.7930058577774
173,263,427.24385907737104
263,173,427.24385907737104
173,264,408.14220851412915
264,173,408.14220851412915
174,216,824.1468451609187
216,174,824.1468451609187
174,249,527.8813561004418
249,174,527.8813561004418
174,366,717.6441230901323
366,174,717.6441230901323
174,367,788.7573887286447
367,174,788.7573887286447
174,368,894.8027893786569
368,174,894.8027893786569
175,177,525.7662203055667
177,175,525.7662203055667
175,180,453.4432085553363
180,175,453.4432085553363
175,243,307.14861206635777
243,175,307.14861206635777
176,178,546.2843027545056
178,176,546.2843027545056
176,243,329.5131286965994
243,176,329.5131286965994
177,180,393.5040775891905
180,177,393.5040775891905
177,192,433.64840927450547
192,177,433.64840927450547
177,243,416.15329689123615
243,177,416.15329689123615
178,261,484.15165660441113
261,178,484.15165660441113
179,198,875.3851753694986
198,179,875.3851753694986
179,213,231.1459038003867
213,179,231.1459038003867
180,192,521.6143753896022
192,180,521.6143753896022
181,182,1387.2743898166432
182,181,1387.2743898166432
181,231,1400.3486273855867
231,181,1400.3486273855867
181,248,1091.9270050098257
248,181,1091.9270050098257
181,313,789.3530784453545
313,181,789.3530784453545
